종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"187270","신화콘텍","KOSDAQ","벤처기업부","4700","190","4.21","4510","4900","4465","123756","578860595","47676071500","10143845"
"004080","신흥","KOSPI",,"16150","50","0.31","16100","16650","16000","3546","57566700","153425000000","9500000"
"243840","신흥에스이씨","KOSDAQ","우량기업부","63000","2100","3.45","61200","63300","59800","90878","5630197400","489083427000","7763229"
"257720","실리콘투","KOSDAQ","중견기업부","19300","-350","-1.78","19650","19650","19300","36609","710768600","193477945200","10024764"
"222800","심텍","KOSDAQ","우량기업부","45650","800","1.78","46100","48500","45000","1962361","90967717650","1454141627950","31854143"
"036710","심텍홀딩스","KOSDAQ","우량기업부","4755","110","2.37","4650","4950","4620","1555156","7389003790","193355318145","40663579"
"160980","싸이맥스","KOSDAQ","우량기업부","20000","450","2.30","19650","20150","19600","155737","3100584450","218484860000","10924243"
"356890","싸이버원","KOSDAQ","벤처기업부","13450","150","1.13","13200","13550","13150","55701","747178450","63540893500","4724230"
"217330","싸이토젠","KOSDAQ","기술성장기업부","61200","4700","8.32","56500","61200","56500","18820","1118435700","355717472400","5812377"
"102280","쌍방울","KOSPI",,"810","23","2.92","791","819","790","16225381","13080557642","212699624490","262592129"
"003410","쌍용C&E","KOSPI",,"7710","-10","-0.13","7700","7730","7660","518144","3985926190","3884757477450","503859595"
"010280","쌍용정보통신","KOSDAQ","중견기업부","952","3","0.32","949","955","940","136742","129700041","60893760368","63964034"
"003620","쌍용차","KOSPI",,"2770","0","0.00","0","0","0","0","0","415056805540","149840002"
"004770","써니전자","KOSPI",,"4660","535","12.97","4205","4925","4205","49106926","231200746070","162377751260","34845011"
"217320","썬테크","KONEX","일반기업부","8120","0","0.00","0","0","0","0","0","8526000000","1050000"
"208640","썸에이지","KOSDAQ","관리종목(소속부없음)","2280","65","2.93","2215","2305","2210","714022","1613579840","311597937360","136665762"
"222420","쎄노텍","KOSDAQ","중견기업부","1750","10","0.57","1740","1770","1720","63086","110216420","70276806250","40158175"
"037760","쎄니트","KOSDAQ","우량기업부","2060","5","0.24","2050","2070","2010","158653","322484650","69695817260","33832921"
"099320","쎄트렉아이","KOSDAQ","우량기업부","45950","-150","-0.33","46050","46550","45350","48574","2238705300","417483641650","9085607"
"015540","쎌마테라퓨틱스","KOSPI",,"6410","0","0.00","0","0","0","0","0","86229499400","13452340"
"049960","쎌바이오텍","KOSDAQ","중견기업부","18850","0","0.00","19000","19050","18700","17009","320212700","177190000000","9400000"
"050890","쏠리드","KOSDAQ","중견기업부","6570","20","0.31","6550","6620","6540","169290","1112208980","402226174800","61221640"
"066790","씨씨에스","KOSDAQ","투자주의환기종목(소속부없음)","695","5","0.72","696","705","687","41426","28810275","38923520175","56005065"
"222080","씨아이에스","KOSDAQ","중견기업부","14400","0","0.00","14500","14500","14100","683500","9760064650","884699798400","61437486"
"004920","씨아이테크","KOSPI",,"1525","-20","-1.29","1555","1560","1490","649807","980327200","60926371475","39951719"
"236030","씨알푸드","KONEX","일반기업부","7390","200","2.78","6980","7390","6980","348","2441750","14632200000","1980000"
"103660","씨앗","KONEX","일반기업부","5950","0","0.00","0","0","0","0","0","35803952450","6017471"
"352480","씨앤씨인터내셔널","KOSDAQ","벤처기업부","18350","-150","-0.81","18450","18650","18150","8143","148607550","183755817350","10013941"
"245450","씨앤에스링크","KONEX","일반기업부","1900","0","0.00","1900","1995","1800","223","402695","3001924000","1579960"
"264660","씨앤지하이테크","KOSDAQ","우량기업부","13800","400","2.99","13400","13850","13400","27615","377576150","115995624000","8405480"
"352700","씨앤투스성진","KOSDAQ","기술성장기업부","7670","-100","-1.29","7870","7900","7570","1311894","10092414100","216883815330","28276899"
"297090","씨에스베어링","KOSDAQ","우량기업부","18250","250","1.39","17850","18450","17850","22329","407140250","174842300000","9580400"
"112610","씨에스윈드","KOSPI",,"65700","1700","2.66","63800","66000","63500","197848","12892109700","2770661177100","42171403"
"359090","씨엔알리서치","KOSDAQ","중견기업부","2065","-15","-0.72","2080","2090","2045","117652","242745160","108379073845","52483813"
"286000","씨엔티드림","KONEX","일반기업부","6800","0","0.00","6800","6800","6600","959","6331580","30840312000","4535340"
"115530","씨엔플러스","KOSDAQ","투자주의환기종목(소속부없음)","839","0","0.00","0","0","0","0","0","57020957000","67963000"
"225330","씨엠에스에듀","KOSDAQ","우량기업부","6890","0","0.00","6950","6950","6870","18505","127574660","128392586920","18634628"
"115480","씨유메디칼","KOSDAQ","벤처기업부","1145","-5","-0.43","1155","1165","1125","227842","259645465","51690481125","45144525"
"376290","씨유테크","KOSDAQ","중견기업부","7070","-80","-1.12","7150","7150","6930","128965","906839910","124838525000","17657500"
"189330","씨이랩","KOSDAQ","기술성장기업부","32150","-850","-2.58","33450","33500","31850","45868","1484848500","193777180600","6027284"
"096530","씨젠","KOSDAQ","우량기업부","61000","-100","-0.16","61500","62000","60700","511944","31300921600","3185785634000","52225994"
"900120","씨케이에이치","KOSDAQ","외국기업(소속부없음)","252","-3","-1.18","260","260","248","339309","85421563","30353315832","120449666"
"101240","씨큐브","KOSDAQ","벤처기업부","6890","40","0.58","6850","6900","6820","8144","55861980","69852087760","10138184"
"060590","씨티씨바이오","KOSDAQ","중견기업부","9060","-30","-0.33","9090","9130","8980","38250","345210450","214029272400","23623540"
"260930","씨티케이","KOSDAQ","우량기업부","11800","1000","9.26","10950","11900","10750","335933","3880455850","228230773800","19341591"
"013990","아가방컴퍼니","KOSDAQ","중견기업부","5190","0","0.00","5140","5200","5110","136249","702890460","170686311840","32887536"
"123860","아나패스","KOSDAQ","벤처기업부","27000","50","0.19","27050","27350","26650","62049","1667676350","313123266000","11597158"
"025980","아난티","KOSDAQ","중견기업부","10550","50","0.48","10450","10600","10350","1521365","15940430450","899185604650","85230863"
"008700","아남전자","KOSPI",,"2400","25","1.05","2395","2420","2365","624575","1497079260","185099568000","77124820"
"050320","아래스","KOSDAQ","투자주의환기종목(소속부없음)","990","0","0.00","0","0","0","0","0","45205142400","45661760"
"058220","아리온","KOSDAQ","투자주의환기종목(소속부없음)","275","0","0.00","0","0","0","0","0","10717917100","38974244"
"125210","아모그린텍","KOSDAQ","기술성장기업부","11900","150","1.28","11850","12050","11750","181756","2166336600","196311801000","16496790"
"002790","아모레G","KOSPI",,"44350","-950","-2.10","45300","45500","44200","102413","4567868900","3657020283000","82458180"
"00279K","아모레G3우(전환)","KOSPI",,"33500","-350","-1.03","33650","34200","33200","3892","130481750","237588700000","7092200"
"002795","아모레G우","KOSPI",,"16900","-100","-0.59","17350","17350","16600","15561","262853950","108899713000","6443770"
"090430","아모레퍼시픽","KOSPI",,"167000","-8000","-4.57","173500","174000","166500","292476","49517227750","9768290753000","58492759"
"090435","아모레퍼시픽우","KOSPI",,"73200","-800","-1.08","74500","74500","73200","3842","282439300","772833156000","10557830"
"357580","아모센스","KOSDAQ","기술성장기업부","21650","350","1.64","21300","22100","21150","615115","13317358900","242481645400","11200076"
"052710","아모텍","KOSDAQ","중견기업부","26500","300","1.15","26200","26500","25900","377111","9980327650","258200259000","9743406"
"074430","아미노로직스","KOSDAQ","벤처기업부","2195","-20","-0.90","2230","2240","2195","248547","549485540","192779922580","87826844"
"092040","아미코젠","KOSDAQ","기술성장기업부","31750","-150","-0.47","31700","32250","31700","75456","2410077000","627116729000","19751708"
"083930","아바코","KOSDAQ","우량기업부","12700","50","0.40","12550","13000","12500","247187","3151830450","195742534600","15412798"
"149950","아바텍","KOSDAQ","우량기업부","20050","100","0.50","19950","20150","18900","26733","531373350","312930375000","15607500"
"036010","아비코전자","KOSDAQ","우량기업부","12300","600","5.13","11900","12900","11800","2502618","31106045350","163503088200","13292934"
"002030","아세아","KOSPI",,"128000","1000","0.79","126000","128500","125500","1925","245179000","280451072000","2191024"
"183190","아세아시멘트","KOSPI",,"122000","0","0.00","122000","125000","120500","19681","2410828500","475288698000","3895809"
"002310","아세아제지","KOSPI",,"52600","500","0.96","52800","52800","51900","36739","1925680000","471112005200","8956502"
"050860","아세아텍","KOSDAQ","중견기업부","2760","25","0.91","2745","2760","2735","67331","184801900","62100000000","22500000"
"012170","아센디오","KOSPI",,"1370","25","1.86","1345","1380","1325","256243","347678410","110297598520","80509196"
"246720","아스타","KOSDAQ","투자주의환기종목(소속부없음)","4705","-145","-2.99","4845","4880","4700","10196","48523425","59587785195","12664779"
"067390","아스트","KOSDAQ","중견기업부","5690","10","0.18","5680","5710","5580","79034","447577360","146207360860","25695494"
"159010","아스플로","KOSDAQ","벤처기업부","23800","-50","-0.21","23850","24050","23750","23354","556988200","105788929400","4444913"
"127710","아시아경제","KOSDAQ","중견기업부","3320","-105","-3.07","3425","3430","3320","234526","784371800","100285274560","30206408"
"267850","아시아나IDT","KOSPI",,"18100","-400","-2.16","18400","18900","17950","59172","1077187100","200910000000","11100000"
"020560","아시아나항공","KOSPI",,"20000","-350","-1.72","20200","20250","19700","452174","9043024850","1488235280000","74411764"
"154030","아시아종묘","KOSDAQ","기술성장기업부","5630","-60","-1.05","5720","5720","5610","35056","198176890","59790425470","10619969"
"227610","아우딘퓨쳐스","KOSDAQ","중견기업부","1465","-20","-1.35","1470","1500","1435","158665","233225365","32492012320","22178848"
"143160","아이디스","KOSDAQ","우량기업부","23500","-100","-0.42","23550","23600","23300","15371","360418250","251835165000","10716390"
"054800","아이디스홀딩스","KOSDAQ","중견기업부","13050","-350","-2.61","13350","13400","13000","7497","98186900","135038215800","10347756"
"332370","아이디피","KOSDAQ","중견기업부","7810","30","0.39","7800","7860","7780","12368","96499880","51833900030","6636863"
"122900","아이마켓코리아","KOSPI",,"10700","-200","-1.83","10800","10850","10600","166719","1782323750","357688588000","33428840"
"339950","아이비김영","KOSDAQ","중견기업부","3865","25","0.65","3840","3920","3790","341698","1314782660","173718821575","44946655"
"099190","아이센스","KOSDAQ","우량기업부","30250","250","0.83","30100","30500","29750","69059","2075390200","415551449500","13737238"
"289010","아이스크림에듀","KOSDAQ","우량기업부","7140","130","1.85","7010","7150","6960","106345","753607710","91849224180","12864037"
"214430","아이쓰리시스템","KOSDAQ","우량기업부","19450","0","0.00","19600","19650","19150","23815","461873350","138226482000","7106760"
"040910","아이씨디","KOSDAQ","우량기업부","12850","100","0.78","12800","12900","12700","46863","599305850","232140557050","18065413"
"068940","아이씨케이","KOSDAQ","중견기업부","4030","0","0.00","4050","4065","3890","294829","1176704415","139759279660","34679722"
"052860","아이앤씨","KOSDAQ","벤처기업부","3970","85","2.19","3870","4020","3835","93020","368897830","70915530380","17862854"
"010780","아이에스동서","KOSPI",,"44250","-450","-1.01","44550","44800","43600","102297","4525931600","1366997815500","30892606"
"069920","아이에스이커머스","KOSDAQ","중견기업부","3150","-25","-0.79","3175","3175","3070","11608","36239880","81353040300","25826362"
"038880","아이에이","KOSDAQ","중견기업부","1045","15","1.46","1030","1060","1025","3246624","3384286210","308033761750","294769150"
"307180","아이엘사이언스","KOSDAQ","중견기업부","6600","530","8.73","6030","6720","6030","2268939","14741565010","148079045400","22436219"
"101390","아이엠","KOSDAQ","중견기업부","6780","-420","-5.83","7140","7210","6670","490997","3373567020","45554738640","6718988"
"078860","아이오케이","KOSDAQ","중견기업부","1410","20","1.44","1385","1415","1375","775783","1084948425","125699452680","89148548"
"114810","아이원스","KOSDAQ","중견기업부","10550","-250","-2.31","10750","10850","10450","1174359","12510177050","269058485700","25503174"
"031310","아이즈비전","KOSDAQ","중견기업부","4420","50","1.14","4375","4430","4330","174555","765211785","72664349160","16439898"
"185490","아이진","KOSDAQ","기술성장기업부","19100","150","0.79","19050","19500","18550","395407","7532403100","408921029800","21409478"
"059100","아이컴포넌트","KOSDAQ","벤처기업부","7410","110","1.51","7300","7420","7250","16316","120084100","52395072600","7070860"
"149010","아이케이세미콘","KONEX","일반기업부","7370","190","2.65","7200","7600","6800","20136","137974240","22994400000","3120000"
"262840","아이퀘스트","KOSDAQ","벤처기업부","10750","400","3.86","10400","10800","10250","33608","355459150","105995000000","9860000"
"175250","아이큐어","KOSDAQ","기술성장기업부","18200","300","1.68","18650","18900","18100","264243","4863900800","343839186600","18892263"
"052460","아이크래프트","KOSDAQ","중견기업부","4425","15","0.34","4435","4450","4350","73134","321665805","64640116800","14607936"
"119830","아이텍","KOSDAQ","중견기업부","9280","100","1.09","9180","9290","9080","199074","1826371520","169433070720","18257874"
"052770","아이톡시","KOSDAQ","관리종목(소속부없음)","2085","0","0.00","0","0","0","0","0","40936750305","19633933"
"124500","아이티센","KOSDAQ","중견기업부","5010","10","0.20","5000","5030","4950","41370","206885945","99735738330","19907333"
"372800","아이티아이즈","KOSDAQ","벤처기업부","24300","-150","-0.61","24200","24800","23550","60954","1478733100","140380614000","5776980"
"084850","아이티엠반도체","KOSDAQ","우량기업부","42600","-250","-0.58","42850","43100","42550","41715","1785025200","985051046400","23123264"
"114840","아이패밀리에스씨","KOSDAQ","벤처기업부","17700","-50","-0.28","17700","17800","17450","5818","102604100","72928885200","4120276"
"223220","아이피몬스터","KONEX","일반기업부","638","0","0.00","0","0","0","0","0","18434135940","28893630"
"027360","아주IB투자","KOSDAQ","벤처기업부","4000","-25","-0.62","4025","4045","3985","252790","1012966555","483291824000","120822956"
"139990","아주스틸","KOSPI",,"18500","-100","-0.54","18650","18650","18350","77428","1431487550","489365496500","26452189"
"032080","아즈텍WB","KOSDAQ","중견기업부","3315","35","1.07","3265","3335","3250","180815","597547535","71242761135","21491029"
"013310","아진산업","KOSDAQ","중견기업부","3200","35","1.11","3160","3245","3145","700739","2238492040","124181062400","38806582"
"059120","아진엑스텍","KOSDAQ","벤처기업부","11950","600","5.29","11550","12000","11200","1127258","13189741050","116495722200","9748596"
"158430","아톤","KOSDAQ","벤처기업부","44000","1800","4.27","42400","44750","42100","204312","9002261900","191557388000","4353577"
"149300","아퓨어스","KONEX","일반기업부","2390","-5","-0.21","2390","2390","2330","4536","10680405","82496368510","34517309"
"067160","아프리카TV","KOSDAQ","우량기업부","202700","1900","0.95","200900","203500","198400","45639","9159533700","2329989270900","11494767"
"001540","안국약품","KOSDAQ","우량기업부","10700","-200","-1.83","10750","10800","10550","28294","302086200","139553894000","13042420"
"053800","안랩","KOSDAQ","우량기업부","98900","17500","21.50","83200","100100","82900","3248917","307536623900","990370259500","10013855"
"251280","안지오랩","KONEX","일반기업부","9180","90","0.99","9090","9180","9000","9661","87025290","24895242000","2711900"
"065660","안트로젠","KOSDAQ","기술성장기업부","64300","0","0.00","63500","65300","63200","102155","6569952800","605824633500","9421845"
"297570","알로이스","KOSDAQ","벤처기업부","2925","15","0.52","2905","2945","2840","975069","2827293665","101267062650","34621218"
"001780","알루코","KOSPI",,"3410","-10","-0.29","3425","3435","3380","196548","667357530","306188101120","89791232"
"260660","알리코제약","KOSDAQ","우량기업부","7680","70","0.92","7640","7690","7590","15857","121170220","117711521280","15327021"
"361570","알비더블유","KOSDAQ","중견기업부","27200","0","0.00","27250","28150","26900","46197","1276915800","215712048000","7930590"
"131370","알서포트","KOSDAQ","벤처기업부","7970","-30","-0.38","8030","8090","7960","468647","3751238400","424538651510","53267083"
"140670","알에스오토메이션","KOSDAQ","중견기업부","14200","1000","7.58","13400","14250","13100","706187","9679327950","132104588000","9303140"
"096610","알에프세미","KOSDAQ","중견기업부","5990","60","1.01","5930","6160","5890","1461060","8801621050","62741650010","10474399"
"061040","알에프텍","KOSDAQ","중견기업부","6080","90","1.50","5970","6150","5960","151198","921593260","195102694720","32089259"
"148250","알엔투테크놀로지","KOSDAQ","벤처기업부","15250","100","0.66","15200","15400","14950","169161","2566231300","116517457250","7640489"
"347860","알체라","KOSDAQ","기술성장기업부","34150","800","2.40","33450","34550","33300","279646","9546876350","468547664450","13720283"
"196170","알테오젠","KOSDAQ","기술성장기업부","75700","200","0.26","75200","76800","74400","346785","26101004000","3199403725000","42264250"
"123750","알톤스포츠","KOSDAQ","중견기업부","4205","105","2.56","4090","4210","4070","76030","313760890","53598178885","12746297"
"085810","알티캐스트","KOSDAQ","중견기업부","2425","5","0.21","2420","2440","2380","90341","218067165","71987989825","29685769"
"117670","알파홀딩스","KOSDAQ","중견기업부","3040","40","1.33","3000","3080","2970","57981","175085685","66284409280","21804082"
"291650","압타머사이언스","KOSDAQ","기술성장기업부","17050","-550","-3.13","17600","17600","17000","88686","1519867900","144347448300","8466126"
"293780","압타바이오","KOSDAQ","기술성장기업부","37200","-700","-1.85","37800","37850","36650","357153","13243977550","825708535200","22196466"
"267810","앙츠","KONEX","일반기업부","1425","-165","-10.38","1590","1590","1405","3407","5407390","2204475000","1547000"
"018250","애경산업","KOSPI",,"19000","-200","-1.04","19200","19300","19000","22832","434842500","501788765000","26409935"
"161000","애경케미칼","KOSPI",,"10850","-300","-2.69","11150","11150","10750","309559","3369067150","527838492650","48648709"
"196300","애니젠","KOSDAQ","기술성장기업부","15350","-250","-1.60","15600","15800","15050","9508","145338350","85999234600","5602556"
"310200","애니플러스","KOSDAQ","중견기업부","5200","180","3.59","5100","5380","5000","1165672","6064686500","152868814800","29397849"
"179530","애드바이오텍","KONEX","일반기업부","9100","1120","14.04","7710","9170","7700","1854","15819850","70006700400","7693044"
"900100","애머릿지","KOSDAQ","관리종목(소속부없음)","3585","0","0.00","0","0","0","0","0","112029919965","31249629"
"205500","액션스퀘어","KOSDAQ","중견기업부","6210","40","0.65","6200","6280","6100","423515","2620180020","257860214640","41523384"
"052790","액토즈소프트","KOSDAQ","벤처기업부","16700","200","1.21","16150","17050","16100","986401","16416237550","189221654600","11330638"
"290740","액트로","KOSDAQ","벤처기업부","8820","60","0.68","8690","8850","8630","24882","218412110","88773397020","10065011"
"238090","앤디포스","KOSDAQ","벤처기업부","9550","200","2.14","9400","9590","9350","220857","2099909750","225429144300","23605146"
"092600","앤씨앤","KOSDAQ","벤처기업부","4125","-65","-1.55","4150","4190","4085","85079","350263135","93266864625","22610149"
"129890","앱코","KOSDAQ","중견기업부","13750","200","1.48","13550","13800","13400","13483","183910500","135210377500","9833482"
"174900","앱클론","KOSDAQ","기술성장기업부","17700","-150","-0.84","18100","18150","17450","74048","1311870850","270421821300","15278069"
"255440","야스","KOSDAQ","우량기업부","16300","300","1.88","16100","16750","15750","201772","3295235750","212845400000","13058000"
"060230","얍엑스","KOSDAQ","중견기업부","1375","10","0.73","1365","1435","1340","2583063","3562166885","119135605875","86644077"
"030960","양지사","KOSDAQ","중견기업부","9310","130","1.42","9370","9420","9250","16647","155294130","148773800000","15980000"
"102120","어보브반도체","KOSDAQ","우량기업부","14250","250","1.79","14150","14300","14000","190876","2706782300","248800055250","17459653"
"238120","얼라인드","KOSDAQ","기술성장기업부","8570","130","1.54","8420","8570","8320","6385","53812670","61613569360","7189448"
"224810","엄지하우스","KONEX","일반기업부","4645","55","1.20","4645","4645","4645","1","4645","19509000000","4200000"
"019990","에너토크","KOSDAQ","중견기업부","10850","-50","-0.46","10850","11000","10650","76364","827727950","105853554800","9756088"
"011090","에넥스","KOSPI",,"2625","15","0.57","2610","2685","2575","1391061","3659986645","157478057625","59991641"
"136510","에디슨EV","KOSDAQ","벤처기업부","25300","200","0.80","25100","25900","24300","2364157","59045092250","731250454000","28903180"
"270660","에브리봇","KOSDAQ","중견기업부","39500","1500","3.95","38900","39500","38000","380965","14750246750","240779004500","6095671"
"038680","에스넷","KOSDAQ","우량기업부","8730","450","5.43","8440","8970","8370","3375225","29564002110","140336626950","16075215"
"137310","에스디바이오센서","KOSPI",,"55900","1400","2.57","54900","56300","54600","548771","30501163800","5772868632700","103271353"
"217480","에스디생명공학","KOSDAQ","중견기업부","3195","10","0.31","3130","3220","3130","20762","66115375","71616135870","22415066"
"121890","에스디시스템","KOSDAQ","투자주의환기종목(소속부없음)","739","0","0.00","0","0","0","0","0","7101198800","9609200"
"097780","에스맥","KOSDAQ","우량기업부","988","-1","-0.10","989","995","976","911981","899048846","280118007000","283520250"
"042110","에스씨디","KOSDAQ","우량기업부","1810","20","1.12","1800","1820","1790","179688","324272970","87476510840","48329564"
"298060","에스씨엠생명과학","KOSDAQ","기술성장기업부","19450","-600","-2.99","20050","20350","19250","142173","2789451100","233825060300","12021854"
"065420","에스아이리소스","KOSDAQ","관리종목(소속부없음)","639","0","0.00","0","0","0","0","0","43500682854","68076186"
"270210","에스알바이오텍","KONEX","일반기업부","5990","-130","-2.12","0","0","0","0","0","4832779920","806808"
"103230","에스앤더블류","KOSDAQ","관리종목(소속부없음)","2505","0","0.00","0","0","0","0","0","18036000000","7200000"
"260970","에스앤디","KOSDAQ","벤처기업부","19150","-650","-3.28","19800","19900","19150","12459","243580750","77737893000","4059420"
"101490","에스앤에스텍","KOSDAQ","우량기업부","36800","1400","3.95","35400","37450","35150","532865","19480270000","789413249600","21451447"
"095910","에스에너지","KOSDAQ","중견기업부","4480","45","1.01","4435","4570","4430","244855","1103009835","86897077120","19396669"
"275630","에스에스알","KOSDAQ","벤처기업부","6550","10","0.15","6540","6580","6420","22606","147373910","39417827950","6017989"
"031330","에스에이엠티","KOSDAQ","우량기업부","4445","-15","-0.34","4460","4505","4440","340790","1522822180","444478072815","99995067"
"060540","에스에이티","KOSDAQ","중견기업부","3155","-25","-0.79","3260","3345","3105","1761277","5613481750","82450580430","26133306"
"351320","에스에이티이엔지","KOSDAQ","중견기업부","5430","0","0.00","5430","5460","5310","84083","452378730","110478160980","20345886"
"056190","에스에프에이","KOSDAQ","우량기업부","36050","-400","-1.10","36500","36500","36000","83519","3014791850","1294510798000","35908760"
"080000","에스엔유","KOSDAQ","우량기업부","3455","15","0.44","3410","3465","3395","88923","305790780","118585515850","34322870"
"086460","에스엔피제네틱스","KONEX","일반기업부","5510","0","0.00","0","0","0","0","0","10049413500","1823850"
"005850","에스엘","KOSPI",,"31200","-800","-2.50","32050","32050","31200","111773","3512945400","1503942242400","48203277"
"214310","에스엘바이오닉스","KOSDAQ","중견기업부","6950","250","3.73","6670","7040","6590","110996","762010990","31828240850","4579603"
"246250","에스엘에스바이오","KONEX","일반기업부","8950","70","0.79","8600","8950","8420","17308","149817870","61447146850","6865603"
"041510","에스엠","KOSDAQ","중견기업부","74200","-700","-0.93","75200","75800","73300","394174","29282371800","1761945854200","23745901"
"299670","에스엠비나","KONEX","일반기업부","2990","-10","-0.33","3000","3000","2750","133","366440","16295500000","5450000"
"007820","에스엠코어","KOSDAQ","중견기업부","7110","-10","-0.14","7130","7160","7060","92884","661442700","142441356060","20033946"
"109610","에스와이","KOSDAQ","중견기업부","3635","-35","-0.95","3700","3700","3625","328396","1197379790","171760325715","47251809"
"012750","에스원","KOSPI",,"73900","-100","-0.14","73600","74300","73400","48733","3594899900","2808139254200","37999178"
"306040","에스제이그룹","KOSDAQ","우량기업부","21550","200","0.94","21300","21600","21000","22038","470263600","212608593400","9865828"
"217910","에스제이켐","KONEX","일반기업부","419","5","1.21","424","424","419","71","29754","5443028718","12990522"
"224020","에스케이씨에스","KONEX","일반기업부","3800","-5","-0.13","3800","3800","3800","1","3800","13108426800","3449586"
"096630","에스코넥","KOSDAQ","중견기업부","1905","-5","-0.26","1900","1925","1855","688878","1304399565","126050038095","66167999"
"069510","에스텍","KOSDAQ","우량기업부","9330","150","1.63","9180","9330","9150","5818","53707860","101790300000","10910000"
"041910","에스텍파마","KOSDAQ","중견기업부","9600","220","2.35","9350","9630","9330","30854","293727030","114223324800","11898263"
"234300","에스트래픽","KOSDAQ","중견기업부","5290","20","0.38","5210","5350","5190","56663","298497560","110170386400","20826160"
"039440","에스티아이","KOSDAQ","우량기업부","21200","-100","-0.47","21300","21400","20700","444004","9349718050","335596000000","15830000"
"098660","에스티오","KOSDAQ","중견기업부","2505","35","1.42","2470","2515","2445","17289","42996725","31314944880","12500976"
"052020","에스티큐브","KOSDAQ","중견기업부","8330","-180","-2.12","8460","8480","8260","61205","510699950","254697271990","30575903"
"237690","에스티팜","KOSDAQ","중견기업부","139200","-3500","-2.45","142000","142600","138500","158839","22185173900","2596915200000","18656000"
"050760","에스폴리텍","KOSDAQ","중견기업부","3810","5","0.13","3805","3845","3800","23635","90330230","62235123180","16334678"
"288620","에스퓨얼셀","KOSDAQ","벤처기업부","27900","-50","-0.18","28200","28200","27500","17393","483491750","191793416400","6874316"
"317830","에스피시스템스","KOSDAQ","벤처기업부","10200","-400","-3.77","10900","10950","9910","633644","6545132250","83086140000","8145700"
"058610","에스피지","KOSDAQ","우량기업부","11850","200","1.72","11850","12000","11650","533728","6317991100","262801716000","22177360"
"043340","에쎈테크","KOSDAQ","중견기업부","1040","5","0.48","1040","1045","1035","104822","108836225","74880000000","72000000"
"023960","에쓰씨엔지니어링","KOSPI",,"2995","-20","-0.66","3045","3050","2945","72323","215283200","89851350745","30000451"
"298690","에어부산","KOSPI",,"2260","-20","-0.88","2305","2305","2230","663646","1503115460","438259200000","193920000"
"187660","에이디엠코리아","KOSDAQ","벤처기업부","5940","0","0.00","5870","5980","5820","91865","541616810","129707325000","21836250"
"054630","에이디칩스","KOSDAQ","벤처기업부","832","7","0.85","811","840","811","972837","807425042","66318271552","79709461"
"200710","에이디테크놀로지","KOSDAQ","우량기업부","24100","200","0.84","24000","24200","23650","180273","4314708050","321248951200","13329832"
"096690","에이루트","KOSDAQ","벤처기업부","708","-7","-0.98","715","720","708","4995357","3558202100","106598671968","150563096"
"140910","에이리츠","KOSPI",,"8840","-10","-0.11","8850","8910","8820","7169","63494050","37281727600","4217390"
"078520","에이블씨엔씨","KOSPI",,"6520","220","3.49","6300","6670","6250","59439","383811070","176258152680","27033459"
"298380","에이비엘바이오","KOSDAQ","기술성장기업부","22100","50","0.23","22700","22700","21850","212612","4717923850","1041424377500","47123275"
"203400","에이비온","KOSDAQ","기술성장기업부","14600","300","2.10","14350","14800","14350","34231","499178550","273810400200","18754137"
"195990","에이비프로바이오","KOSDAQ","중견기업부","965","8","0.84","957","967","951","1335599","1279720200","244025172090","252875826"
"003800","에이스침대","KOSDAQ","우량기업부","43050","-500","-1.15","43750","43750","42300","1300","55500650","477424500000","11090000"
"088800","에이스테크","KOSDAQ","중견기업부","15100","250","1.68","14900","15150","14750","288142","4316149300","660226375100","43723601"
"241840","에이스토리","KOSDAQ","중견기업부","30050","1650","5.81","28700","30300","28350","255613","7619554200","286429388000","9531760"
"312610","에이에프더블류","KOSDAQ","벤처기업부","6430","10","0.16","6460","6530","6370","25685","164666030","130251789840","20256888"
"015260","에이엔피","KOSPI",,"2185","-15","-0.68","2200","2215","2135","192294","415196300","48805053665","22336409"
"234070","에이원알폼","KONEX","일반기업부","24850","0","0.00","0","0","0","0","0","85330178500","3433810"
"072990","에이치시티","KOSDAQ","중견기업부","16300","-200","-1.21","16500","16550","15900","68640","1110932000","114028459300","6995611"
"227100","에이치앤비디자인","KOSDAQ","벤처기업부","8210","-490","-5.63","8850","8850","8200","141738","1206643470","40018815790","4874399"
"044990","에이치엔에스하이텍","KONEX","일반기업부","10300","-450","-4.19","10800","11000","10250","14701","156328700","77363959200","7511064"
"176440","에이치엔티","KOSDAQ","투자주의환기종목(소속부없음)","1920","0","0.00","0","0","0","0","0","164619542400","85739345"
"028300","에이치엘비","KOSDAQ","중견기업부","34800","250","0.72","35350","35550","33550","1117447","38546260050","3710030227200","106610064"
"067630","에이치엘비생명과학","KOSDAQ","중견기업부","12450","-150","-1.19","12950","13100","12200","1108636","13858599600","1188951108450","95498081"
"047920","에이치엘비제약","KOSDAQ","기술성장기업부","13500","-50","-0.37","13700","13800","13100","268268","3602362200","352325457000","26098182"
"115450","에이치엘비테라퓨틱스","KOSDAQ","중견기업부","14150","-200","-1.39","14500","14500","13850","249033","3493621250","383295468850","27088019"
"043220","에이치엘비파워","KOSDAQ","중견기업부","1605","-15","-0.93","1640","1640","1575","342549","545560710","146240180085","91115377"
